55,323,118,321,119,338,56,340,0.8875756325334383
49,306,122,304,122,317,49,319,0.878154309087371
28,292,87,291,87,301,28,301,0.8030145194421725
90,290,141,289,141,301,90,301,0.8185373481341733
38,279,129,278,129,287,38,288,0.9021532808248142
76,257,76,236,100,236,100,257,0.8633865236716702
33,165,33,154,128,155,128,166,0.9448872612236983
23,129,137,129,137,147,23,148,0.9123307833513945
61,94,123,93,123,106,62,107,0.9123796626096394
17,93,59,93,59,106,17,106,0.8517338229435695
126,107,126,93,139,93,139,107,0.7951665590738966
129,53,129,33,159,33,159,53,0.8666367877985091
