138,65,171,64,171,72,138,73,0.8650614575960764
172,72,172,63,198,64,198,73,0.7960827765381936
7,75,8,57,96,58,96,76,0.9330206328301498
128,56,180,55,180,62,128,63,0.7846810042729386
181,64,181,53,207,53,207,64,0.8114141373016398
30,50,30,43,75,43,75,50,0.8586811839456137
182,38,182,31,219,31,219,38,0.8620036367294885
112,33,112,21,132,21,132,33,0.8535589719303031
150,32,151,20,170,20,170,33,0.8387171712861551
187,17,213,16,213,24,187,25,0.8102687792072503
137,12,137,2,181,2,181,12,0.8566931394033835
