79,367,79,361,118,363,117,369,0.3036173956304517
18,365,19,355,75,359,74,369,0.6981481518800552
161,351,199,350,200,369,162,369,0.6385338093379452
194,352,214,350,215,364,195,366,0.3708955110998072
183,335,207,332,209,347,184,350,0.735467535234033
203,332,223,331,224,346,204,347,0.695770640552084
114,320,184,303,190,330,121,347,0.8203390617916165
45,302,57,280,120,317,108,338,0.7941260349020627
113,230,113,190,188,191,187,230,0.9308819563618579
59,226,62,189,114,193,112,230,0.9333495171963679
100,110,155,109,156,117,100,119,0.7037353535601719
73,118,73,107,101,108,100,119,0.7588400890859491
111,104,111,95,175,95,175,104,0.8882332062137177
73,94,109,92,109,105,73,107,0.8594141971535052
96,78,145,77,146,86,96,87,0.8168467148989782
73,77,94,75,94,87,74,88,0.7405146030351928
