80,209,80,207,82,207,82,209,0.13676811212843115
68,212,69,206,91,206,91,212,0.30417996549270965
32,210,32,204,64,206,64,211,0.23938554924097843
18,191,64,191,64,202,19,203,0.8479555702168007
-3,203,-3,190,17,190,17,203,0.7204865283967222
169,202,169,185,211,185,211,202,0.8490909643733586
1,186,1,169,97,170,97,187,0.9185450034754525
26,155,38,154,38,157,26,157,0.20527879538713023
44,158,44,153,88,153,87,159,0.873657359910403
64,148,65,137,117,139,116,150,0.919389655490369
1,149,1,136,62,137,61,150,0.8902885465125596
121,119,143,87,152,93,131,126,0.7215606295687347
3,51,3,42,79,43,79,53,0.8729702079614965
4,39,4,30,77,32,77,40,0.8788084685153944
