34,256,34,254,39,254,39,256,0.14369748590084225
22,254,29,253,30,258,22,259,0.1767873619601392
92,121,280,95,283,112,94,138,0.9326300644184771
49,111,70,90,80,100,59,121,0.747888425032674
119,90,195,82,196,94,120,102,0.8972029832679874
201,82,246,78,248,91,202,96,0.8988431741882942
70,92,95,70,103,80,77,101,0.7447398075933396
99,70,125,51,130,59,105,78,0.737709293483374
124,51,157,29,162,37,129,59,0.6950871899164853
33,75,109,19,125,40,49,97,0.8249695546311783
17,56,95,3,107,19,28,73,0.8535523735427119
