21,206,54,206,54,217,21,217,0.8573432779858468
56,206,85,206,85,217,56,217,0.8046791662691197
17,196,89,196,89,203,17,203,0.8756004128552348
18,161,44,160,44,170,18,171,0.8516806061252613
47,161,85,160,85,168,47,169,0.8970137535539974
55,121,128,119,128,128,55,130,0.8319860918055002
24,129,24,118,42,119,42,129,0.7450710471873123
132,129,132,117,155,117,155,129,0.8173936951431858
105,93,169,92,169,102,105,102,0.8699572637609488
30,103,30,92,98,92,98,103,0.9227872967821644
10,54,107,53,107,78,10,79,0.9034118751914544
114,51,171,49,172,79,115,81,0.8566148794716529
100,18,100,6,170,6,169,18,0.9416497594463845
62,4,91,3,91,20,62,20,0.8964900321793984
