151,241,178,238,179,255,153,258,0.5278195989061719
14,240,67,239,67,251,14,251,0.8801156377688569
1,225,36,224,36,240,1,240,0.823824913102365
38,225,80,224,80,238,38,239,0.8309451653958215
181,229,181,213,200,213,200,229,0.7310718134347015
250,187,250,165,262,165,262,187,0.5529861870953546
74,90,109,86,110,102,76,105,0.8915030415752272
155,101,155,85,183,86,182,103,0.8681875883440415
112,86,153,84,154,98,112,100,0.8815509511399467
19,70,102,58,105,81,22,93,0.94484300510277
127,76,129,54,245,65,243,87,0.9717027565024203
0,12,129,5,132,55,2,62,0.9620102159453785
135,46,141,-7,261,4,255,58,0.9278682638295169
