114,397,174,383,176,392,116,406,0.8713853941921055
125,383,155,378,157,388,126,393,0.8085529116035425
63,353,177,347,178,372,64,378,0.9271639229828247
87,331,155,330,156,347,87,349,0.9293501883039426
83,268,135,256,137,264,85,276,0.810630441019198
52,241,182,206,189,234,60,268,0.9754845891457089
96,198,136,195,137,202,96,205,0.7514507298321739
137,203,138,192,160,195,159,205,0.7096008923270929
33,97,84,95,85,108,33,110,0.8805980041368341
39,85,76,84,77,94,40,95,0.7923228606688417
157,15,191,13,191,25,157,27,0.7841349590002124
