81,221,81,217,96,217,96,221,0.2199580116473414
55,223,55,215,79,216,79,224,0.5557724575951039
3,220,4,212,54,215,54,223,0.655223556923832
232,206,248,204,250,216,234,217,0.48465428267006583
40,213,40,204,76,206,76,214,0.8481262455355059
249,205,286,201,288,212,250,216,0.6911482605887578
4,210,4,202,39,204,38,213,0.7998246681729099
286,200,307,196,310,208,288,212,0.773171250882471
0,201,1,175,39,177,37,203,0.9222315127983608
119,128,181,127,182,138,119,140,0.8611270363373635
124,120,164,118,164,126,125,127,0.8246094136633665
290,108,300,107,301,115,291,116,0.18173156930286377
122,93,195,85,197,105,125,113,0.9387465176096413
287,96,287,84,307,84,307,96,0.6723165972366226
101,61,198,52,201,81,104,91,0.9408079840062614
133,12,186,11,187,29,133,30,0.9014787892591202
190,12,249,11,249,27,190,29,0.9154237530569473
62,29,62,11,115,11,115,29,0.8896196847925519
