115,697,115,688,157,689,157,698,0.7246246032250513
102,611,169,604,175,663,108,670,0.9228946890754869
31,483,240,482,240,537,32,538,0.9517523309111189
17,464,17,427,254,427,254,464,0.961353712026778
47,355,89,355,89,373,47,373,0.7369397381032715
189,358,190,342,249,348,248,363,0.8071666181842225
34,355,34,344,102,345,102,357,0.6279978400641504
169,358,173,338,193,341,190,362,0.7522179284469879
113,353,114,340,173,341,173,354,0.8475585907748708
49,344,49,326,87,326,87,344,0.7412895085550346
50,314,85,313,85,327,50,328,0.7970690742152703
41,191,41,159,227,160,227,192,0.93639387221363
14,38,86,31,92,98,20,104,0.9099642060289007
188,9,256,8,256,24,188,25,0.8413451471075103
157,26,157,5,187,6,186,27,0.7523416312593336
