54,219,54,213,67,213,66,219,0.18366700451153872
2,218,2,211,27,211,27,218,0.5423474835044649
40,208,40,202,59,202,59,208,0.23186481979414508
2,206,2,199,36,201,36,208,0.73336978433762
0,198,0,174,36,175,36,199,0.9351678484009179
110,114,194,110,194,117,111,121,0.8619478986707717
200,105,250,103,251,116,200,118,0.8512575177719391
118,101,162,100,162,107,118,109,0.7253747080687227
118,68,197,56,200,81,121,92,0.9549728753964081
290,59,290,51,302,51,302,59,0.4421153021129695
292,38,292,31,302,31,302,38,0.21723705642356836
93,36,202,21,206,48,96,63,0.9393191320270409
287,7,309,6,309,19,288,20,0.7025941628731922
