190,260,192,256,196,258,194,262,0.14073011497656504
168,267,168,254,184,254,184,267,0.30292815644646165
193,124,226,123,226,128,193,129,0.5346963755233094
185,122,185,114,231,115,230,123,0.7462630318387369
143,76,143,69,196,69,196,76,0.8592543754770647
199,76,199,69,238,69,238,76,0.8884223267932246
11,86,12,65,108,69,107,89,0.9426164524420253
159,66,159,60,223,60,223,66,0.8396164191473294
36,57,36,48,85,48,85,58,0.8063042369154082
124,40,158,40,158,45,124,45,0.38921156916094113
210,41,211,33,245,34,245,42,0.7667478280477659
175,38,175,23,196,23,196,38,0.8421043726684709
131,38,131,23,154,23,153,38,0.8615531183718604
232,33,232,24,247,24,247,33,0.751008418328811
210,32,210,23,234,24,234,33,0.8160006722807884
-4,31,27,4,37,16,7,43,0.8293820388380532
163,5,208,4,208,15,163,15,0.8780241730822267
