172,346,173,335,194,336,194,347,0.6161690350047636
147,345,147,334,175,335,174,346,0.7841791275179326
121,334,148,334,148,346,121,346,0.5185972435834308
11,333,12,323,25,324,25,334,0.6947536681007316
159,326,159,316,194,317,194,327,0.8881561150213322
23,264,94,264,94,276,23,276,0.905829413358507
45,246,73,246,73,259,46,259,0.8644476908362341
14,216,104,215,104,227,14,228,0.9427867120657434
18,192,99,191,99,206,18,207,0.9050416947813761
80,150,80,144,131,144,131,151,0.897350473038262
29,143,31,65,161,67,160,145,0.9613088687656091
139,54,139,46,174,46,174,54,0.7629618430962708
139,38,173,38,173,45,139,46,0.731741517159965
145,38,146,13,168,13,167,39,0.8538542923827965
5,31,31,6,38,13,12,38,0.6370593890204762
10,13,10,11,12,11,12,13,0.11403609892087323
