29,204,34,203,35,209,29,210,0.21348735848515052
6,212,6,201,24,201,24,213,0.7033790159242841
126,142,149,141,150,156,127,156,0.8260190036917884
151,143,186,142,186,154,152,155,0.8717683729674478
124,130,185,130,185,138,124,138,0.9009052096975638
65,142,65,128,93,129,92,143,0.7978041369822763
18,138,19,127,64,129,63,139,0.7951722868749818
21,123,21,117,87,117,87,124,0.9061492850027363
43,50,216,49,216,90,43,91,0.9640788032068377
168,44,168,34,216,35,216,45,0.8654546862707869
234,22,234,9,244,9,243,23,0.2781808214152561
