195,271,224,271,224,281,195,281,0.6347492983444942
224,280,224,271,247,271,247,280,0.43548629094795266
177,283,177,270,193,270,193,283,0.6421450187516955
20,260,25,255,30,259,25,264,0.1669146000141544
209,194,252,193,252,202,210,203,0.7754457701234521
12,197,13,188,47,189,46,198,0.7775958724156755
207,184,254,183,254,192,208,193,0.733146927013914
29,143,30,104,236,107,236,145,0.9570549095366191
79,85,188,85,188,94,79,95,0.854184570720873
96,60,96,50,176,50,176,60,0.8395342426387272
94,36,178,35,178,43,94,44,0.8825595523021279
115,32,116,18,157,20,157,34,0.8280585360364198
24,22,24,14,50,15,50,23,0.7623231425278671
25,14,25,6,49,7,49,15,0.7958970740437508
