17,529,104,528,104,539,17,539,0.8833069078826763
4,529,13,529,13,543,4,543,0.38889208829627847
112,541,112,523,146,523,146,541,0.8562030506129313
145,542,146,522,169,523,168,543,0.7937471332244316
17,524,17,509,62,510,62,525,0.8815176922495849
64,509,113,509,113,524,64,524,0.8545757842636857
4,527,4,509,16,509,16,527,0.6263632126823249
4,494,66,493,66,507,5,509,0.8807475146657672
53,268,117,267,117,288,53,289,0.914251757159844
18,291,18,265,49,265,49,291,0.8103403115896379
56,228,86,227,87,241,57,242,0.7698972340425709
17,243,17,228,41,228,41,243,0.7633566046757719
40,244,40,228,56,228,56,244,0.7278844202783974
64,211,96,210,97,224,64,225,0.8364341327043112
17,210,50,210,50,224,17,225,0.8187459685340948
50,225,50,209,65,209,65,225,0.7470711775156608
47,193,91,193,91,204,48,205,0.803759690096345
16,207,16,192,47,192,47,207,0.8013516634512163
90,206,90,190,105,190,105,206,0.7285200214413984
208,182,208,171,267,171,267,182,0.8453732152053206
147,182,147,170,205,170,205,182,0.7636591886818216
106,182,106,170,144,170,144,182,0.8009401651431751
38,182,38,171,102,172,102,182,0.810374194307205
6,169,36,169,37,185,7,185,0.82922274311016
128,135,243,134,243,158,128,159,0.8942449763492992
10,135,113,133,113,159,10,161,0.9205342030801228
9,110,74,110,74,122,9,123,0.9135072164692679
79,108,141,107,141,121,79,121,0.9336036353130834
192,77,231,77,232,92,192,92,0.8371532354170479
240,92,240,76,271,76,271,92,0.789181517312924
229,91,229,76,240,76,240,91,0.5758205671913547
82,81,83,61,155,62,155,82,0.8413126032549675
34,80,34,61,80,61,80,80,0.8942995503971786
45,17,156,15,156,33,45,35,0.9286546538325055
181,35,181,11,261,11,261,35,0.8576327692509519
14,12,36,10,38,39,16,40,0.7931872683015302
