224,517,228,498,273,507,270,525,0.7787583393908535
128,514,131,499,191,510,188,525,0.7278275858899135
149,501,152,488,226,502,224,515,0.7204198577099398
10,488,13,469,119,489,115,507,0.786945675717726
133,482,135,466,218,480,216,495,0.7191054914564864
15,467,21,443,98,461,92,486,0.7863495517325952
518,437,556,435,556,446,518,448,0.46423475273137155
602,443,602,435,629,438,628,445,0.28456378098102225
550,433,552,420,599,430,597,443,0.6817818485097163
489,421,552,420,552,431,489,432,0.6463010116201061
588,424,591,414,635,427,632,438,0.5418691518580645
178,421,184,402,210,410,204,429,0.673712243556593
622,418,624,404,643,407,640,421,0.5781524062059284
479,417,479,406,537,406,537,417,0.7143794153754192
538,416,540,402,586,408,584,422,0.635099632192658
145,410,149,394,185,403,181,419,0.6981205711702267
585,404,588,393,628,404,624,415,0.6323783610435061
475,391,506,390,506,402,475,403,0.6971740994630451
510,399,510,389,545,389,545,399,0.6584294432896445
546,400,547,387,585,391,583,404,0.6630057988902637
98,402,102,385,149,394,145,411,0.750263232674876
73,399,74,383,102,385,101,402,0.6864444026220087
46,396,47,378,78,382,77,400,0.754352240599152
473,380,531,376,532,384,473,388,0.43011629324203576
568,384,571,371,648,388,645,401,0.6016321496754393
536,372,568,372,568,385,536,385,0.6884674023473737
473,369,524,363,525,372,473,377,0.6089455806323
590,371,594,359,641,372,638,384,0.4743317745891472
530,371,530,359,590,359,590,371,0.7154265058634337
287,362,287,347,351,349,350,363,0.7348123374339353
491,355,560,344,562,356,493,367,0.6680789234357015
586,356,589,339,634,346,632,363,0.7134740105517309
559,341,589,339,590,356,560,358,0.7207284242191552
225,348,228,330,288,340,285,358,0.7247781584870039
485,333,539,326,541,344,487,352,0.7694151931718166
173,334,175,321,227,329,225,343,0.7366154139562738
543,323,628,314,630,331,545,340,0.7651688942563522
142,323,146,311,176,322,172,334,0.709206374167105
493,312,622,292,624,305,495,326,0.7225107839458464
215,309,220,289,342,318,337,339,0.8229255130893688
104,303,110,291,148,310,142,322,0.6367646224062208
74,294,78,280,113,290,110,303,0.6718003517071552
46,293,47,280,77,282,76,296,0.6297492302954197
116,287,122,263,211,286,204,310,0.8434085403600025
42,230,48,203,201,233,195,261,0.8943081922036081
270,188,376,165,386,213,280,235,0.87422826739207
52,178,53,148,240,155,239,184,0.8261862782374939
