302,667,302,645,420,645,420,667,0.7676817187728788
253,673,253,645,283,645,283,673,0.5557897513207545
281,679,281,645,298,645,298,679,0.33325860422267856
102,561,102,548,140,548,140,561,0.6984977364262337
137,548,172,547,172,561,137,562,0.6951552952543415
130,548,131,537,162,538,162,549,0.6873219824525026
102,549,102,537,133,537,133,549,0.6638172845716126
102,538,102,526,139,526,139,538,0.630782576688514
138,537,139,524,172,525,171,538,0.7252333115230607
101,515,162,513,162,525,102,527,0.6575534536362919
101,513,102,501,144,503,143,515,0.6206346628540994
103,502,103,493,156,493,156,502,0.7313374656574293
100,448,100,434,146,435,146,450,0.6988633729543241
100,435,100,423,132,423,132,435,0.6381239529007566
127,422,181,422,181,434,127,434,0.702483655812216
149,410,177,410,177,423,149,423,0.7052278729660488
132,423,132,410,151,410,151,423,0.633367573184457
101,424,101,408,134,408,134,424,0.7118075655259002
100,350,142,349,142,360,100,361,0.730538456581669
99,339,155,338,155,350,99,351,0.6927836209287996
98,339,98,325,142,325,142,339,0.6763584640672774
140,336,141,325,159,327,158,338,0.6649811165144215
100,324,100,313,172,313,172,324,0.7121768862991339
166,207,410,206,411,226,166,227,0.8516990601516164
59,140,427,102,435,175,66,214,0.858400909879658
143,95,293,93,294,119,143,121,0.9099356126805721
128,47,129,34,175,36,174,48,0.8332011009114496
80,15,173,14,174,32,80,33,0.7988470616401901
