9,202,210,200,211,244,9,245,0.9248212972718988
89,161,89,149,133,149,133,161,0.8920759177653318
-3,160,-3,150,46,150,46,160,0.7830728496570181
47,149,88,149,88,160,47,161,0.8468716716806117
131,122,150,122,151,130,132,130,0.7638800598975412
105,129,105,121,130,122,130,130,0.7670648111618542
81,129,81,121,105,122,105,129,0.7312542069874675
63,129,63,120,81,120,81,129,0.8145704062796957
104,117,104,113,108,113,108,117,0.29460578539874405
62,113,103,113,103,118,62,118,0.8725872037558206
109,120,109,112,134,112,134,120,0.8637652038122695
189,105,217,103,218,126,190,127,0.9175626780283014
87,105,87,96,105,96,105,105,0.8287010522134689
65,105,65,97,85,97,85,105,0.8107665301115452
64,91,64,84,100,85,100,91,0.8742951666454898
62,80,62,72,94,72,94,81,0.7713196168213592
74,37,108,37,108,49,74,49,0.8271733114883086
50,37,74,37,74,49,50,49,0.8199236381659242
179,26,206,26,206,40,179,40,0.7851857623185975
52,33,52,23,121,23,121,33,0.9011101251678736
204,18,227,17,228,54,205,55,0.7246081993933875
61,3,79,2,80,18,61,19,0.8095946581263298
199,2,225,1,225,16,200,17,0.8559636215927522
176,17,176,2,201,2,201,17,0.8571175654148508
45,18,46,2,63,3,62,18,0.8150788971256674
