54,322,94,320,95,353,55,355,0.9261890245340813
15,257,137,257,137,281,15,282,0.9649327997763667
7,242,8,224,149,227,149,245,0.9719277700185351
29,189,53,189,53,196,29,196,0.7041985091690316
24,187,24,181,55,182,55,189,0.7061743218116389
113,188,115,178,148,182,147,192,0.7961538478158513
102,189,103,178,113,179,112,190,0.7493692734656302
68,186,69,179,102,180,102,188,0.8870752882789391
31,182,31,174,53,174,53,182,0.6724707414966542
28,174,28,166,54,166,54,174,0.6269685509971503
28,86,141,85,141,103,28,104,0.9616571075963875
3,19,51,14,54,50,7,55,0.941902304723048
