9,827,10,803,41,805,40,828,0.7445825862678441
220,601,286,590,290,614,224,626,0.7859757467539089
212,575,288,567,290,587,214,596,0.8398057532677374
323,534,332,508,387,526,378,552,0.7476885210400442
330,509,338,484,394,503,385,527,0.7729455439445548
159,382,187,379,192,415,164,419,0.7643674280160131
189,413,189,375,259,375,259,413,0.9383757309924958
215,369,220,344,309,364,303,388,0.8494520850821504
119,360,213,345,216,368,123,383,0.8939829154735655
110,275,316,273,317,343,110,344,0.9718662973069395
96,264,97,199,326,200,325,265,0.9651804369507104
58,144,211,126,217,174,63,192,0.9186324975179992
217,168,223,120,357,138,350,187,0.9272278770997013
327,33,327,21,349,21,349,33,0.15845935816474505
