98,204,98,195,113,195,113,204,0.8361146658175733
122,203,123,193,137,194,136,204,0.8254716659438098
10,159,28,158,28,166,10,166,0.7631032527130377
40,155,44,155,44,156,40,156,0.12492736339055259
12,158,12,153,26,153,26,158,0.30497273177116174
32,148,32,141,73,141,73,148,0.9069084220326203
5,149,5,138,30,139,30,149,0.8800704930631431
5,114,5,108,32,108,32,114,0.7864899927692255
34,113,34,107,57,108,57,114,0.8064443457316125
59,107,86,107,86,113,59,114,0.8242107527687442
88,114,88,106,108,106,108,114,0.8196325737008956
7,77,49,77,49,81,7,81,0.958208842323293
95,62,96,55,110,57,109,65,0.7704743141273283
107,56,108,51,128,55,128,60,0.8112078883061442
101,48,103,42,129,48,128,54,0.7970425723526632
3,31,83,31,83,49,3,49,0.9361341172199384
45,13,45,4,97,4,97,13,0.8746013574063396
