0,215,1,207,48,209,48,217,0.7159349750005143
16,138,16,131,32,131,32,138,0.811647291944334
0,137,1,130,17,131,16,137,0.8035323297034929
14,129,15,121,34,122,33,130,0.8359003243142215
-1,128,0,119,15,120,15,129,0.8255539585036463
13,120,13,111,32,112,31,121,0.8430713071570332
-1,118,0,109,14,111,13,119,0.8213680099587023
35,105,35,98,65,98,65,105,0.9058972336816006
3,105,3,97,34,97,34,106,0.8736400884087686
0,103,0,98,1,98,1,103,0.17156408190034156
70,97,70,89,95,89,95,97,0.8934257376545128
43,96,43,89,69,89,69,96,0.8843381636931849
25,88,42,88,42,96,25,96,0.8302462232125999
-2,95,-2,87,23,87,23,95,0.8426177264664096
-2,78,-1,64,64,67,63,81,0.8553667229886102
-4,57,-4,43,68,44,67,58,0.8602846469239924
-3,29,-3,19,33,19,33,29,0.8291057273535068
7,18,8,5,33,6,33,18,0.8462831695693857
