16,143,16,126,91,127,91,143,0.9011648059467829
9,120,9,103,95,103,95,120,0.8730050044190392
345,91,345,79,379,79,379,91,0.8317598934527006
301,91,301,80,344,80,344,91,0.8738665402352659
123,88,124,67,236,74,235,95,0.9560612698284395
32,67,72,67,72,81,32,82,0.8344771069475564
291,70,356,70,356,77,291,78,0.8202141298606445
357,78,357,66,390,66,390,78,0.7911740453072035
151,61,151,54,207,54,207,61,0.9052810265031629
261,42,297,41,297,46,262,46,0.29153141406774524
359,39,401,38,401,46,359,47,0.868774650095503
17,69,17,25,80,26,79,70,0.9338714911055552
314,39,315,22,343,23,342,40,0.8709199738504994
266,38,267,22,299,23,298,40,0.8917639549814529
364,30,364,22,395,22,395,30,0.8745765182842319
301,3,355,3,355,14,302,14,0.8667311826576368
