1,409,1,399,46,399,46,409,0.6094264290686718
13,359,52,357,52,366,14,368,0.7851246741057809
51,357,58,357,58,365,51,365,0.40040715170478586
58,356,83,355,84,364,58,365,0.8247456562474199
119,350,142,350,142,360,119,361,0.802102829002137
7,338,46,337,46,357,7,357,0.878401052627777
118,340,142,338,142,350,119,351,0.78914660853999
46,337,88,335,89,353,47,355,0.9245902253128716
34,328,64,326,65,335,34,336,0.7816732932916752
118,290,143,287,144,297,119,300,0.8172183714096912
105,268,105,235,154,235,153,269,0.9384334213675749
95,210,108,209,110,226,97,227,0.7790663838386536
112,193,144,187,145,196,114,201,0.7569013281443958
94,182,106,180,108,200,96,201,0.7899098772213082
108,183,130,180,131,190,109,193,0.8078220838440144
128,177,149,174,151,186,130,189,0.8049489878930226
109,153,145,147,146,158,110,163,0.7853516786265936
92,147,108,146,110,167,93,168,0.7963707193441979
51,91,119,80,127,127,59,139,0.928049174004231
3,56,3,45,28,45,27,57,0.8286164928466903
34,42,117,24,128,76,45,93,0.9307287441756421
1,44,1,32,29,32,29,44,0.8325611319284416
5,24,6,8,23,8,23,25,0.8143425537226675
94,8,129,8,129,20,94,20,0.8323071776071241
68,8,93,7,93,22,68,22,0.7853687114262652
