396,372,463,371,463,386,396,387,0.8202382227953743
348,391,348,370,393,370,393,391,0.8085583371883023
240,390,240,368,283,369,283,392,0.7842218433107648
278,390,278,371,293,371,293,390,0.55827255862989
319,391,319,369,351,369,351,391,0.79840488590033
291,369,319,367,320,394,293,395,0.7557319829735575
3,381,3,362,74,362,74,381,0.9214846465962929
77,381,77,360,149,360,149,381,0.8783527011816439
360,342,360,325,392,325,392,342,0.832171367128515
25,301,25,286,108,286,108,301,0.8491158190333373
24,272,109,271,109,281,25,282,0.8339823797251708
76,241,103,241,103,253,76,254,0.7330128440080114
33,253,33,241,75,241,75,253,0.7359989442483995
46,229,91,228,91,240,46,241,0.8230634527168418
441,230,441,214,452,214,452,230,0.26534354399109994
434,193,455,190,458,212,437,214,0.7325508437396093
27,201,27,176,111,176,111,201,0.8792284250853651
188,135,269,133,270,153,189,156,0.7848148976631674
270,155,271,131,323,134,322,158,0.8252072416164045
109,129,110,91,411,93,411,131,0.8279092357045482
21,17,258,15,258,85,22,87,0.9634017018509621
276,74,276,10,456,10,456,74,0.9570953538929968
