92,225,92,214,122,214,122,225,0.8240086275971632
122,228,122,212,145,213,145,228,0.7841599643600958
56,212,91,212,91,226,56,227,0.7886620440017952
123,205,124,194,154,195,154,206,0.8312603367579974
94,205,94,194,122,194,122,205,0.8189137799258891
49,203,49,193,93,195,92,205,0.8504776734730657
62,189,63,169,137,170,136,190,0.9355960848279119
41,140,154,134,156,163,43,169,0.9217888348680119
5,122,7,87,63,90,61,125,0.9396558543176573
3,65,4,52,36,53,36,66,0.8218679164876757
158,66,158,48,172,48,172,66,0.7781164069803955
143,45,143,33,169,33,168,46,0.8045258850854856
168,46,168,32,199,32,199,46,0.7612262351978165
120,25,120,15,171,16,171,26,0.857187798670699
7,46,7,10,37,10,37,46,0.9130586256290862
174,14,195,12,196,25,175,27,0.8309198672601436
73,6,104,6,105,20,73,20,0.8772751008547663
