49,242,49,241,51,241,51,242,0.11984862387180328
45,240,64,239,64,244,45,245,0.17041428961687619
39,220,66,219,67,226,40,227,0.727578409884081
40,211,62,210,62,217,40,218,0.7899839998243197
61,210,96,207,97,214,62,217,0.8110654567057658
39,202,84,199,84,206,40,209,0.8196779678031582
14,144,52,144,52,156,14,156,0.8100583758963756
52,143,92,141,92,154,53,155,0.7625701874513379
21,107,88,105,88,126,22,128,0.9460536385968623
21,77,89,76,89,100,21,101,0.9458921065129753
6,3,57,2,57,14,6,14,0.9088128417206462
60,1,98,1,98,14,60,14,0.9376892698421074
