128,432,128,427,161,427,161,433,0.20349514471334323
168,426,196,424,196,433,168,434,0.38602719605742825
66,434,67,418,115,419,114,435,0.5700580228710008
50,432,51,416,70,418,69,433,0.6747887228328081
23,431,25,413,56,416,55,434,0.7405228253644588
127,412,127,403,153,404,153,413,0.7226630763970368
25,412,26,402,99,408,99,417,0.7340628977435456
27,403,27,397,96,400,96,407,0.669046555606737
26,394,27,387,74,390,74,398,0.6861866712666956
99,386,99,376,131,377,131,387,0.7591701561977418
76,385,77,376,100,376,100,385,0.816942049502771
44,384,44,374,77,375,76,385,0.6991963320455862
24,382,25,372,47,374,46,384,0.7425758974881684
92,376,92,365,134,365,134,376,0.7712896858326724
58,372,59,363,92,366,91,375,0.7844564537330307
25,370,26,361,56,363,56,372,0.8246626147101513
29,354,29,342,179,347,179,359,0.8916795701679723
61,339,61,330,112,331,111,341,0.855538588579085
25,337,26,324,60,327,59,340,0.8562805336398575
170,313,196,312,196,321,170,322,0.7556745909681224
27,316,27,302,84,304,83,318,0.9227442669844693
43,301,44,282,83,286,82,304,0.8685237382946724
101,54,130,25,138,33,110,63,0.587321970137215
