4,278,59,277,59,286,4,287,0.8801132516431771
88,288,88,276,123,276,123,288,0.8444162747797636
62,289,62,276,86,276,86,289,0.7958453609873591
304,288,304,274,321,274,321,288,0.7617980475000784
322,288,322,273,350,273,350,288,0.7974593933357531
289,287,289,273,307,273,307,287,0.6821979520600715
251,273,277,272,278,287,252,288,0.7106140595240285
275,287,275,273,291,273,291,287,0.6687237505704678
230,288,230,272,252,272,252,288,0.6580368969288236
45,274,45,263,87,263,87,274,0.8568324709007453
3,263,44,263,44,274,3,275,0.8517437313025424
284,260,326,259,326,272,285,273,0.7462290741096999
264,272,264,259,284,259,284,272,0.7857496451468012
326,272,326,258,352,258,352,272,0.7787337840597768
1,231,41,231,42,261,1,262,0.9364509887208458
3,224,3,213,31,213,31,224,0.8078464314643314
333,204,333,195,348,195,348,204,0.7046990764937106
329,167,350,166,350,175,330,177,0.7429678300718237
135,164,225,160,226,170,136,174,0.8406262296482149
142,152,186,150,186,156,143,157,0.8636390377741627
336,140,342,138,345,145,338,147,0.2722165794111788
329,122,330,109,352,110,351,122,0.8249079527441134
138,116,222,104,226,132,142,143,0.9391074107551978
116,79,227,64,232,100,121,115,0.9233468139097343
127,49,127,45,139,45,139,49,0.1778705749838125
218,33,218,15,285,15,285,33,0.922827809280388
151,16,213,14,214,33,152,34,0.9519502248998513
71,35,71,14,132,15,132,35,0.8996583993851491
