349,330,349,314,380,315,380,331,0.6929324257718592
329,330,329,315,352,315,352,330,0.7015432522445918
188,328,188,315,332,316,332,329,0.574416051788149
1,328,1,314,176,314,176,329,0.4646681289628999
347,307,347,293,379,293,379,307,0.8134170936039683
366,287,366,284,376,284,376,287,0.16556190103292467
34,197,115,189,116,200,35,208,0.7630888742563662
163,184,214,180,215,192,164,195,0.7891313589992933
51,195,51,180,63,180,63,195,0.6745244750380517
62,182,105,179,106,191,63,194,0.7919356613817271
271,184,339,177,340,185,272,192,0.8624289680091682
173,171,215,169,216,180,174,182,0.7342298216660729
160,185,160,169,173,169,173,185,0.7307278595727645
292,169,334,167,335,177,292,179,0.7427487873038942
278,181,278,166,292,166,292,181,0.6469515688694298
138,92,249,79,254,117,142,130,0.9336633539744076
356,93,356,76,380,76,380,93,0.8074050625053864
15,71,69,70,69,88,15,89,0.8956754560868733
3,67,3,51,83,51,83,67,0.8474172213232456
356,58,356,42,381,42,381,58,0.8164408955311502
43,46,43,37,81,37,81,46,0.7639721955339173
6,46,6,37,43,37,43,46,0.7883521817508155
114,54,249,24,259,69,124,99,0.9424708815311309
23,10,61,9,62,35,24,36,0.8770958552355883
357,23,357,8,381,8,381,23,0.8314835670583179
