80,239,80,232,107,232,107,239,0.3249174310731586
55,230,82,230,82,240,55,241,0.5611087808608336
0,238,0,231,52,231,52,238,0.9172936610572843
310,225,311,220,315,221,313,226,0.17880876692412775
38,228,38,219,76,219,76,228,0.8138056757776345
1,218,36,218,36,227,1,227,0.8383878296996765
291,200,316,199,316,209,291,211,0.7877342908516438
-2,218,-2,190,36,190,36,218,0.9151238858434856
297,192,314,192,314,197,297,197,0.23094665374429452
108,118,176,116,176,126,109,128,0.8292364441360687
197,113,250,110,251,122,198,125,0.8975825892414284
154,104,202,103,202,112,155,113,0.7832857844405724
296,76,312,75,313,86,297,86,0.5207104958985981
119,75,202,58,207,84,125,101,0.9454668712078307
296,53,314,52,315,61,296,62,0.6860872681337998
93,34,208,19,213,59,98,74,0.867062126494767
296,28,313,28,313,39,297,40,0.605567353976066
295,17,295,3,316,3,316,17,0.7837767259673699
