111,376,111,365,137,365,137,376,0.7198343747072303
92,365,113,364,114,375,93,376,0.7111935039475575
91,364,91,345,137,345,137,364,0.6916520285380833
20,257,21,242,37,242,36,257,0.8188291872354719
112,221,112,212,132,212,132,221,0.8055337934436804
72,218,72,211,112,213,112,219,0.8669672688985709
39,218,39,210,70,210,70,218,0.8743446457713087
16,217,17,206,38,208,37,218,0.7388573282170627
57,203,57,189,91,189,91,203,0.8979130342393005
13,199,13,188,55,190,54,201,0.9214590036191409
30,187,30,174,72,174,72,187,0.8805754429345882
13,186,13,173,29,173,29,186,0.8344138077422896
43,167,43,161,106,162,106,167,0.8260731810969301
11,167,11,156,39,156,39,167,0.9041202554380364
13,154,13,148,103,149,103,155,0.8874188816120447
12,140,12,134,99,136,99,142,0.8614892169091077
12,127,13,105,72,106,72,128,0.9658967569744279
11,100,12,78,90,80,90,102,0.9293420266549552
30,74,31,57,64,58,63,76,0.8347616726258433
7,73,8,55,31,56,30,74,0.841984752453758
96,47,96,37,134,38,134,48,0.8464283328746549
9,39,9,24,63,24,63,39,0.9538681559497807
91,16,91,8,118,9,117,16,0.7562617481764744
23,23,24,6,62,7,61,24,0.8917661749290571
