163,228,182,227,183,243,164,244,0.5493336911350252
166,142,166,133,199,134,199,143,0.7737481422860101
167,126,220,125,220,132,167,133,0.822019939942044
244,121,247,117,250,120,247,124,0.22483179054476998
167,123,167,116,216,116,216,123,0.7835637015652424
218,124,218,115,243,115,243,124,0.8263013387449841
167,106,200,106,200,113,167,113,0.8411823744166336
168,97,216,96,216,102,168,103,0.8838589527397331
168,72,233,71,234,80,169,81,0.878429805718117
169,66,169,59,233,59,233,66,0.848845572892679
124,45,124,25,251,25,251,45,0.9029220176281509
43,47,43,23,113,23,113,47,0.9081960181584395
