107,294,139,292,140,301,108,303,0.7240555290266337
106,285,137,282,138,292,107,295,0.8022467676327144
50,281,51,275,72,280,71,286,0.20374062820165245
104,274,139,270,140,282,106,285,0.7868444973447319
46,274,49,255,75,259,73,278,0.8619929630936138
32,202,33,195,64,202,63,209,0.7412860474911085
31,195,33,185,64,190,62,200,0.793050397581087
31,184,35,172,62,180,58,192,0.8059417977581282
121,157,173,148,175,162,123,171,0.8767432895255759
22,147,22,132,65,133,65,147,0.7563486926162923
171,146,220,115,230,130,181,162,0.9156802051449806
-12,103,-5,54,86,66,79,116,0.9378449404932686
107,58,228,39,238,100,116,119,0.9525456258040188
