297,475,298,461,340,466,339,480,0.834465041482246
263,475,263,459,297,460,297,476,0.799510437593616
109,457,168,454,169,468,110,471,0.8025110659211181
268,458,269,446,343,451,342,463,0.7375930826665182
20,427,95,415,98,439,24,451,0.9118830620063756
42,395,134,383,137,403,45,415,0.8958205419177372
142,381,202,379,203,405,143,407,0.9282008183190132
17,365,82,351,89,382,24,396,0.8353609418286203
48,320,101,311,103,323,51,332,0.7854496741987284
102,310,134,306,136,320,103,323,0.7477754541922972
132,306,176,304,177,318,133,320,0.7958642753195793
53,280,173,263,178,296,58,314,0.8976689559364935
25,239,127,225,132,267,31,280,0.8851283176015194
298,224,298,210,311,210,311,224,0.22352268454150773
