147,270,241,269,241,279,148,281,0.8953968943840653
246,265,305,265,305,280,246,281,0.8405877283195157
116,287,116,263,144,263,144,287,0.8314209288705029
20,252,65,250,65,257,21,259,0.792715599562025
131,190,194,189,194,203,131,204,0.9309004051133679
201,190,299,190,299,201,202,202,0.9514584658038713
265,179,265,163,304,163,304,179,0.8252429506042972
233,180,233,163,264,163,264,180,0.8979382433264952
244,161,244,148,302,149,302,162,0.8362212829622375
214,149,241,149,242,162,215,163,0.8445983175141619
238,145,238,133,300,135,300,147,0.8102927813155181
206,147,206,132,236,132,236,147,0.8640459222695887
251,118,300,117,300,128,251,129,0.8711366461871982
213,131,213,115,248,115,248,131,0.8888953916123586
243,102,300,99,300,111,243,114,0.8688076338841287
262,96,263,85,301,88,301,98,0.7407474621145081
241,98,241,87,263,87,263,98,0.7558695772386272
10,89,160,67,164,93,14,115,0.9050840929858438
17,49,119,35,123,64,21,78,0.9636042611917193
