114,346,131,340,134,348,117,354,0.2321128567754154
112,245,112,235,136,236,135,246,0.8129057945811622
114,236,114,225,133,225,133,236,0.8296940315997711
63,185,63,176,104,176,104,185,0.828296740727618
30,173,63,173,63,184,30,184,0.769276761132417
9,185,10,172,31,173,30,186,0.7773158457694631
0,172,10,171,11,184,1,185,0.6387126062687409
67,170,67,162,105,162,105,171,0.8524196892687367
36,171,36,162,65,162,65,172,0.780004426102789
106,170,106,160,134,160,133,171,0.7887328543323786
2,169,2,160,35,161,34,171,0.7442216998342489
1,157,2,146,22,147,21,158,0.7733790916416163
86,142,86,133,120,133,120,142,0.85088392463446
24,132,60,132,60,141,24,142,0.8234248312806244
60,143,60,132,87,132,87,143,0.8249282213421116
1,143,1,130,24,130,24,143,0.8284250549783204
4,124,4,114,86,114,86,124,0.904060989962408
120,127,120,113,143,113,143,127,0.7084418759294198
87,127,87,113,121,114,120,128,0.813033915214783
86,107,86,80,152,81,152,108,0.9305866388202603
0,107,0,79,55,79,55,107,0.9340283417575073
1,74,1,60,46,60,46,74,0.9330694893577329
118,48,118,39,156,40,156,48,0.8483453648525006
2,41,2,27,49,27,49,41,0.9224501617964315
14,25,14,7,49,7,48,26,0.8732124135035947
