242,719,242,696,269,696,269,719,0.815896813080258
266,695,311,692,312,715,267,718,0.7991206551416291
172,699,175,695,179,698,176,702,0.17396766575984657
138,703,138,693,172,693,172,703,0.5088790104064453
143,674,191,673,192,689,144,690,0.8402996897752503
29,654,29,640,63,641,62,654,0.8136241355525093
59,655,59,641,77,641,77,655,0.7231778481873027
31,638,32,623,91,624,91,639,0.7746979182884742
123,625,187,624,187,637,123,637,0.8071430609666618
91,622,123,621,123,640,92,641,0.7788563298502116
41,595,120,595,120,609,41,610,0.8092313333819482
33,574,91,572,92,589,33,591,0.7732776063866169
119,589,119,570,161,570,161,589,0.8401632291502135
92,590,92,570,119,570,119,590,0.7852525103909666
162,571,202,570,202,588,162,589,0.8080347891465979
240,559,333,556,335,610,241,613,0.9272167323299854
33,555,34,537,83,538,83,556,0.8030231277381767
82,538,141,537,141,552,83,553,0.8252825204478526
143,536,171,536,171,553,143,553,0.7691541174366331
97,519,97,493,201,495,201,521,0.9194629222294132
33,526,33,489,93,489,93,526,0.9047992591662981
97,444,103,310,161,312,156,446,0.8182172961994328
78,298,78,246,204,246,204,298,0.9190619124231303
