168,287,168,256,209,257,209,288,0.8980693736786713
97,241,97,213,284,215,283,244,0.9278415346689804
160,187,201,186,201,201,161,202,0.7613485967761663
207,203,210,164,316,173,313,212,0.9285233884787248
80,178,81,168,114,169,114,179,0.7720632874161789
118,168,155,167,155,178,118,178,0.7964294656331941
81,140,135,138,136,164,82,166,0.8806870248937057
208,160,209,134,293,139,292,165,0.8884188737929131
167,117,167,108,194,108,193,118,0.7708556617212975
137,117,137,108,167,108,167,117,0.8066234630149827
100,116,100,107,132,108,132,116,0.7026287222939194
81,115,82,106,100,107,99,116,0.6489866267988059
31,132,31,101,70,101,70,132,0.6364889128721399
170,108,171,99,196,100,195,109,0.7552099133471903
132,107,132,98,170,99,170,108,0.7393418019521356
113,106,114,97,132,98,131,108,0.7713219855021645
81,106,81,97,113,97,113,106,0.7282316137553169
36,102,36,90,66,90,66,102,0.7580810775212508
81,52,174,51,175,82,81,84,0.9518443090417423
86,12,141,11,141,32,86,32,0.8784404598511122
149,13,149,2,173,2,173,13,0.704849573285658
92,0,111,-1,111,2,92,3,0.1351379079203452
