251,400,283,398,283,408,252,410,0.7925083713424909
222,390,251,390,251,400,222,400,0.833040193262376
253,389,281,388,281,399,253,400,0.7311703546983628
155,283,231,281,231,299,155,300,0.8809062704707669
142,262,239,255,241,271,143,278,0.940474373510016
157,229,218,228,219,253,158,254,0.9188038639973922
50,219,108,219,108,239,50,240,0.9339066621526305
0,237,3,213,47,219,44,242,0.8577407676527158
54,204,88,202,89,214,55,216,0.8183685456916913
13,216,13,203,53,203,53,216,0.8037664059041394
121,191,240,185,241,198,122,203,0.9202236398798184
256,191,302,183,304,194,258,202,0.7795002106577158
298,181,325,177,327,190,300,193,0.6512320804268278
135,163,222,157,223,174,136,180,0.9253736084338047
119,145,198,139,199,149,120,156,0.9514063576675593
203,134,237,133,238,152,204,153,0.8662283961737524
148,89,162,88,163,99,150,101,0.6996364692091489
163,85,196,81,197,93,164,96,0.8342226011412485
104,70,166,70,166,85,104,85,0.8119441256354503
170,66,237,65,237,79,171,80,0.7394758344363468
